Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 2000 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
0.322996	2.0458984375	1.5087890625
0.323496	2.0166015625	2.3583984375
0.323996	2.138671875	3.212890625
0.324496	2.3583984375	3.7744140625
0.324996	2.587890625	3.828125
0.325496	2.7490234375	3.33984375
0.325996	2.79296875	2.5146484375
0.326496	2.6806640625	1.6259765625
0.327004	2.4609375	1.0498046875
0.327504	2.2216796875	0.9765625
0.327996	2.0556640625	1.4306640625
0.328504	2.0166015625	2.2607421875
0.328996	2.119140625	3.1201171875
0.329496	2.333984375	3.73046875
0.33	2.568359375	3.8525390625
0.330504	2.744140625	3.408203125
0.330996	2.7978515625	2.6220703125
0.331496	2.7001953125	1.7236328125
0.332	2.4853515625	1.09375
0.332504	2.255859375	0.9521484375
0.332996	2.0703125	1.34765625
0.333504	2.01171875	2.1533203125
0.333996	2.0947265625	3.0322265625
0.334496	2.3046875	3.6865234375
0.335	2.5390625	3.8671875
0.335504	2.7294921875	3.4765625
0.335996	2.7978515625	2.724609375
0.336496	2.7099609375	1.826171875
0.337	2.51953125	1.1328125
0.337504	2.275390625	0.9375
0.337996	2.08984375	1.279296875
0.3385	2.0166015625	2.041015625
0.339	2.080078125	2.94921875
0.3395	2.2802734375	3.642578125
0.34	2.509765625	3.8671875
0.3405	2.7099609375	3.5595703125
0.341	2.79296875	2.802734375
0.3415	2.734375	1.9140625
0.342	2.5390625	1.1962890625
0.3425	2.3095703125	0.927734375
0.343	2.1044921875	1.2158203125
0.3435	2.0166015625	1.9482421875
0.344	2.0703125	2.8564453125
0.3445	2.255859375	3.583984375
0.345	2.4853515625	3.876953125
0.3455	2.6904296875	3.6181640625
0.346	2.783203125	2.8955078125
0.3465	2.7392578125	2.001953125
0.347	2.5634765625	1.25
0.3475	2.32421875	0.9326171875
0.348	2.1142578125	1.171875
0.348508	2.0166015625	1.8798828125
0.348996	2.05078125	2.763671875
0.349496	2.2314453125	3.5302734375
0.35	2.4658203125	3.8720703125
0.350504	2.67578125	3.65234375
0.350996	2.7880859375	2.98828125
0.351496	2.75390625	2.0849609375
0.352	2.5830078125	1.298828125
0.352504	2.3486328125	0.947265625
0.352996	2.16796875	1.123046875
0.353496	2.0166015625	1.7822265625
0.354	2.0556640625	2.6953125
0.354504	2.216796875	3.4814453125
0.354996	2.4365234375	3.8623046875
0.355496	2.6611328125	3.701171875
0.356	2.7783203125	3.046875
0.356504	2.7587890625	2.1533203125
0.356996	2.607421875	1.3623046875
0.357496	2.373046875	0.9521484375
0.358	2.1533203125	1.09375
0.358504	2.0263671875	1.7236328125
0.358996	2.041015625	2.59765625
0.359496	2.197265625	3.4228515625
0.359996	2.4267578125	3.8427734375
0.360496	2.6416015625	3.7255859375
0.360996	2.7783203125	3.1298828125
0.361496	2.7734375	2.2314453125
0.361996	2.6220703125	1.4208984375
0.362496	2.3974609375	0.9716796875
0.362996	2.1728515625	1.0546875
0.363496	2.03125	1.6552734375
0.363996	2.0458984375	2.529296875
0.364496	2.1826171875	3.369140625
0.364996	2.4072265625	3.837890625
0.365496	2.626953125	3.7548828125
0.365996	2.7734375	3.193359375
0.366496	2.7734375	2.3095703125
0.366996	2.6416015625	1.474609375
0.367496	2.4169921875	0.9814453125
0.367996	2.1875	1.0302734375
0.368496	2.041015625	1.591796875
0.368996	2.03125	2.4658203125
0.369496	2.158203125	3.310546875
0.370004	2.392578125	3.8232421875
0.370504	2.6171875	3.779296875
0.370996	2.763671875	3.232421875
0.371504	2.7783203125	2.36328125
0.371996	2.646484375	1.5283203125
0.372496	2.4267578125	1.0009765625
0.373	2.1923828125	1.015625
0.373504	2.041015625	1.5576171875
0.373996	2.0263671875	2.40234375
0.374496	2.1533203125	3.271484375
0.375	2.32421875	3.7939453125
0.375504	2.6025390625	3.8037109375
0.375996	2.7587890625	3.2763671875
0.376504	2.783203125	2.412109375
0.376996	2.666015625	1.5771484375
0.377496	2.4462890625	1.015625
0.378	2.2119140625	0.99609375
0.378504	2.0556640625	1.513671875
0.378996	2.0263671875	2.34375
0.379496	2.1337890625	3.22265625
0.38	2.3583984375	3.7841796875
0.380504	2.59765625	3.8134765625
0.380996	2.75390625	3.330078125
0.3815	2.783203125	2.48046875
0.382	2.666015625	1.6064453125
0.3825	2.4560546875	1.03515625
0.383	2.2216796875	0.9814453125
0.3835	2.060546875	1.46484375
0.384	2.021484375	2.3046875
0.3845	2.12890625	3.1787109375
0.385	2.3486328125	3.76953125
