Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
1.254	0.80078125	2.9931640625
1.256004	0.80078125	2.9931640625
1.258	0.7958984375	2.98828125
1.260004	0.8056640625	2.9931640625
1.262	0.80078125	2.998046875
1.264004	0.80078125	0.0
1.266	0.7958984375	0.0
1.268004	0.791015625	0.0
1.269996	0.7958984375	0.0
1.271996	0.80078125	0.0
1.273996	0.8056640625	0.0
1.275996	0.80078125	0.0
1.277996	0.80078125	0.0
1.279996	0.791015625	0.0
1.281996	0.791015625	0.0
1.284004	0.8056640625	0.0
1.286	0.810546875	0.0
1.288004	0.810546875	0.0
1.29	0.810546875	0.0
1.292004	0.8203125	0.0
1.294	0.8154296875	0.1220703125
1.296004	0.8154296875	0.4931640625
1.298	0.8251953125	0.859375
1.300004	0.8154296875	1.240234375
1.302	0.830078125	1.6015625
1.304004	0.8203125	1.943359375
1.306	0.8349609375	2.2216796875
1.308004	0.8349609375	2.451171875
1.31	0.83984375	2.626953125
1.312004	0.8349609375	2.744140625
1.313996	0.849609375	2.83203125
1.315996	0.849609375	2.8857421875
1.317996	0.8447265625	2.9296875
1.319996	0.83984375	2.9541015625
1.321996	0.849609375	2.9638671875
1.323996	0.8544921875	2.96875
1.326004	0.8544921875	2.9833984375
1.328	0.859375	2.98828125
1.330004	0.8642578125	2.9931640625
1.332	0.8642578125	2.98828125
1.334004	0.8642578125	2.9931640625
1.336	0.8642578125	2.998046875
1.338004	0.8740234375	2.9931640625
1.34	0.869140625	2.9931640625
1.342004	0.869140625	2.998046875
1.344	0.869140625	2.98828125
1.346004	0.8837890625	2.998046875
1.348	0.8740234375	0.0
1.350004	0.87890625	0.0
1.352	0.8837890625	0.0
1.354004	0.888671875	0.0
1.355996	0.888671875	0.0
1.357996	0.8837890625	0.0
1.359996	0.888671875	0.0
1.361996	0.888671875	0.0
1.363996	0.8935546875	0.0
1.365996	0.8984375	0.0
1.368004	0.888671875	0.0
1.37	0.9033203125	0.0
1.372004	0.8984375	0.0
1.374	0.9033203125	0.0
1.376004	0.908203125	0.0
1.378	0.8984375	0.05859375
1.380004	0.8984375	0.4345703125
1.382	0.8984375	0.7958984375
1.384004	0.908203125	1.1669921875
1.386	0.8984375	1.5478515625
1.388004	0.9130859375	1.884765625
1.39	0.91796875	2.1826171875
1.392004	0.91796875	2.421875
1.394	0.91796875	2.6025390625
1.396004	0.91796875	2.734375
1.397996	0.9228515625	2.8271484375
1.399996	0.927734375	2.8857421875
1.401996	0.927734375	2.9248046875
1.403996	0.927734375	2.94921875
1.405996	0.9326171875	2.958984375
1.407996	0.9423828125	2.9833984375
1.409996	0.9423828125	2.9833984375
1.412004	0.947265625	2.98828125
1.414	0.9521484375	2.9833984375
1.416004	0.95703125	2.98828125
1.418	0.95703125	2.9833984375
1.420004	0.9619140625	2.98828125
1.422	0.966796875	2.9931640625
1.424004	0.966796875	2.9931640625
1.426	0.9716796875	2.9931640625
1.428004	0.9716796875	2.998046875
1.43	0.9716796875	2.998046875
1.432004	0.9716796875	2.9931640625
1.434	0.9765625	2.98828125
1.436004	0.9814453125	2.998046875
1.438	0.986328125	2.9931640625
1.440004	0.9814453125	2.998046875
1.441996	0.9765625	2.98828125
1.443996	0.986328125	2.998046875
1.445996	0.986328125	2.9931640625
1.447996	0.986328125	2.98828125
1.449996	0.9912109375	2.98828125
1.451996	0.99609375	2.998046875
1.454004	0.99609375	2.9931640625
1.456	0.9912109375	2.998046875
1.458004	0.99609375	2.998046875
1.46	0.9912109375	2.998046875
1.462004	0.99609375	2.998046875
1.464	0.99609375	2.9931640625
1.466004	0.99609375	2.9931640625
1.468	1.0107421875	2.9931640625
1.470004	1.0009765625	2.98828125
1.472	1.005859375	2.9931640625
1.474004	1.0107421875	2.998046875
1.476	1.0107421875	2.98828125
1.478004	1.0107421875	2.9931640625
1.48	1.005859375	3.0029296875
1.482004	1.0009765625	2.9931640625
1.483996	1.005859375	2.998046875
1.485996	1.015625	2.9931640625
1.487996	0.99609375	0.0
1.489996	1.005859375	0.0
1.491996	1.005859375	0.0
1.493996	1.0009765625	0.0
1.496004	0.99609375	0.0
1.498	1.0107421875	0.0
1.500004	1.005859375	0.0
1.502	1.0009765625	0.0
1.504004	0.99609375	0.0
1.506	1.0009765625	0.0
1.508004	0.99609375	0.0
1.51	1.0009765625	0.0
1.512004	1.0009765625	0.0
1.514	0.9912109375	0.0
1.516004	0.99609375	0.380859375
1.518	1.005859375	0.7470703125
